snapped_at,price,market_cap,total_volume
2019-07-16 00:00:00 UTC,0.0016996288098225878,426271.4534257452,22.686619467330498
2019-07-17 00:00:00 UTC,0.0015356639251944645,381339.5917449958,26.936569203449803
2019-07-18 00:00:00 UTC,0.007641650835173287,1922240.7525217608,90.47230940058445
2019-07-19 00:00:00 UTC,0.00846992388085664,2124738.508730379,397.97938373721774
2019-07-20 00:00:00 UTC,0.007786386844357802,1954051.3699081547,3.983683863886546
2019-07-21 00:00:00 UTC,0.008285585545142537,2078791.68708159,20.66392328699992
2019-07-22 00:00:00 UTC,0.00168471643034533,1250398.1131440012,2.4882224717376547
2019-07-23 00:00:00 UTC,0.0015670573339854742,407400.972097309,0.04050022935235993
2019-07-24 00:00:00 UTC,0.0016181066997899996,406060.74049061106,10.598195143046219
2019-07-25 00:00:00 UTC,0.001618914849686915,406295.8421478318,8.173097706068688
2019-07-26 00:00:00 UTC,0.0016343745362948124,410463.80521740654,11.599633083978343
2019-07-27 00:00:00 UTC,0.0016333485856213576,409638.76016516605,9.593921243965498
2019-07-28 00:00:00 UTC,0.00472817963972951,1186881.5838983387,1390.7208488056124
2019-07-29 00:00:00 UTC,0.0067570161610948235,1696290.6056440612,101.9400574067054
2019-07-30 00:00:00 UTC,0.006522033289132917,1148117.2448592891,323.50348303495076
2019-07-31 00:00:00 UTC,0.005277580876593827,1325087.934891288,371.7724772125152
2019-08-01 00:00:00 UTC,0.006889184691956467,1729854.4167833347,113.75008702332951
2019-08-02 00:00:00 UTC,0.007358704574519353,1847812.7461358402,579.2681569505926
2019-08-03 00:00:00 UTC,0.007274401556367977,1826850.4348065204,48.7359798184265
2019-08-04 00:00:00 UTC,0.006027252582553157,1513759.477272944,501.0260662710431
2019-08-05 00:00:00 UTC,0.0018813405118624984,472537.39639015566,4.26640994577618
2019-08-06 00:00:00 UTC,0.0019741317364956154,495881.21049340937,3.719165484970915
2019-08-07 00:00:00 UTC,0.006667607319628698,1733636.4026199644,179.9564695224183
2019-08-08 00:00:00 UTC,0.008604407534833054,2161649.9821192655,0.0
2019-08-09 00:00:00 UTC,0.001643095841105915,412255.9251845503,8.582776646614635
2019-08-10 00:00:00 UTC,0.00796447212996059,2004298.3842962894,611.0094819421519
2019-08-11 00:00:00 UTC,0.007594771421019818,1908424.4104310037,70.02367914700642
2019-08-12 00:00:00 UTC,0.0068826523112885275,1225227.216661909,4.656220969697514
2019-08-13 00:00:00 UTC,0.0015876305417773255,398999.8097988106,4.000682256279071
2019-08-14 00:00:00 UTC,0.007199190820054398,1809421.5764398458,103.99034798000562
2019-08-15 00:00:00 UTC,0.005325642443723435,1338630.083531221,296.66340507031816
2019-08-16 00:00:00 UTC,0.005273933205937533,1289010.0332484902,97.70829911821683
2019-08-17 00:00:00 UTC,0.005190576216651416,1304833.9340585992,45.16164148310394
2019-08-18 00:00:00 UTC,0.006238997099556862,362498.0772977314,20.056739216819484
2019-08-19 00:00:00 UTC,0.006492021274115099,1632159.8597473227,15.699732023465414
2019-08-20 00:00:00 UTC,0.0068878161361164755,1722477.747928307,191.2503142278375
2019-08-21 00:00:00 UTC,0.006255621271485321,1572884.4731317635,29.933755932413337
2019-08-22 00:00:00 UTC,0.001446814083498875,363797.37330477225,3.124925508961048
2019-08-23 00:00:00 UTC,0.001494616567985773,375839.16393068706,4.270342027810973
2019-08-24 00:00:00 UTC,0.004013871781695478,1009537.142918901,14.627343511651048
2019-08-25 00:00:00 UTC,0.001860720600273273,467948.30274204316,48.81050893237768
2019-08-26 00:00:00 UTC,0.005075610992266395,1276519.0164668886,175.32062675380166
2019-08-27 00:00:00 UTC,0.003977756511710395,1000461.4608591454,63.487666923037146
2019-08-28 00:00:00 UTC,0.005001308866949687,1257965.224116851,148.13351642695687
2019-08-29 00:00:00 UTC,0.004311084686580133,1084033.0874147208,107.51365165273424
2019-08-30 00:00:00 UTC,0.004157233027951395,1045763.5121034535,75.42880168814854
2019-08-31 00:00:00 UTC,0.004034708421447539,1014989.8221145567,762.9591766319068
2019-09-01 00:00:00 UTC,0.0039591996316757925,1011935.3539423038,269.1635508094959
2019-09-02 00:00:00 UTC,0.004091446207724343,1029370.0464366584,297.1723798278337
2019-09-03 00:00:00 UTC,0.004274824189973307,1075558.622687257,270.4917491560081
2019-09-04 00:00:00 UTC,0.004349617112493729,1094439.4912186668,250.9834711679024
2019-09-05 00:00:00 UTC,0.004115363195940594,1035550.180568228,519.022195095734
2019-09-06 00:00:00 UTC,0.004120324144198239,1036847.4024495726,82.3878649924918
2019-09-07 00:00:00 UTC,0.003839865243046409,1045179.1818542486,51.11421051259795
2019-09-08 00:00:00 UTC,0.002625711904377175,660679.1153668861,171.9490502256625
2019-09-09 00:00:00 UTC,0.003170468800099693,797941.9001716169,23.97709675947765
2019-09-10 00:00:00 UTC,0.00307021193933325,772751.6430336524,8.85418421184316
2019-09-11 00:00:00 UTC,0.003924779748030375,1144061.1364400007,2.051955360574716
2019-09-12 00:00:00 UTC,0.0050367077204309,1267824.6725978693,39.74740932285885
2019-09-13 00:00:00 UTC,0.002805315515811468,706199.1363247616,39.233550994195454
2019-09-14 00:00:00 UTC,0.001957705050573214,492843.52507875586,266.6706237605357
2019-09-15 00:00:00 UTC,0.001995246022343208,502321.1431860783,10.832504892784165
2019-09-16 00:00:00 UTC,0.00267662822664211,673900.0231828046,66.73737617353149
2019-09-17 00:00:00 UTC,0.002939560458557034,740131.6150254634,5.845168482434159
2019-09-18 00:00:00 UTC,0.001328749409921869,334576.26006852573,55.367250316061664
2019-09-19 00:00:00 UTC,0.0029326449002190047,738471.8406163561,13.565250852644853
2019-09-20 00:00:00 UTC,0.00290210620484882,673166.0522774177,56.20990706523947
2019-09-21 00:00:00 UTC,0.002847203168112716,717032.1641194953,16.49208120833166
2019-09-22 00:00:00 UTC,0.0026937299746926198,301384.66160759947,8.407887618552671
2019-09-23 00:00:00 UTC,0.0028915229091902696,478398.67748223705,1.4457614545951347
2019-09-24 00:00:00 UTC,0.0020450563454653794,515098.52839407447,11.654646048941473
2019-09-25 00:00:00 UTC,0.0015458284171213077,391746.8334438899,14.869892927657231
2019-09-26 00:00:00 UTC,0.002306136167149528,580919.4533498256,0.0
2019-09-27 00:00:00 UTC,0.0018567677085392581,467745.98735369724,0.9600848557012526
2019-09-28 00:00:00 UTC,0.0013066738531434224,329187.8047728224,0.006533369265717112
2019-09-29 00:00:00 UTC,0.0021889436161347713,551482.7112977979,0.0
2019-09-30 00:00:00 UTC,0.002237477669705933,563737.638658988,37.15506168804812
2019-10-01 00:00:00 UTC,0.001749154790139864,440722.5385532603,66.15469134592175
2019-10-02 00:00:00 UTC,0.0018320848456770727,461669.520690275,0.08977215743817657
2019-10-03 00:00:00 UTC,0.0018320848456770727,461669.520690275,0.08977215743817657
2019-10-04 00:00:00 UTC,0.0027817100834890093,868806.5908010693,0.05563420166978019
2019-10-05 00:00:00 UTC,0.0027817100834890093,868806.5908010693,0.05563420166978019
2019-10-06 00:00:00 UTC,0.000674911297876844,409019.9673576126,10.412555530486154
2019-10-07 00:00:00 UTC,0.0014405326526290357,363056.6176912056,0.0
2019-10-08 00:00:00 UTC,0.003964801100316328,999344.8714443397,62.43340308637992
2019-10-09 00:00:00 UTC,0.003952577426005066,996315.0078765466,62.37273297109635
2019-10-10 00:00:00 UTC,0.001487727168868367,362435.57653089886,120.54052200854989
2019-10-11 00:00:00 UTC,0.0015334628630348888,311666.36009683606,3.069551375012519
2019-10-12 00:00:00 UTC,0.0014195932818886672,357891.6252976562,0.0
2019-10-13 00:00:00 UTC,0.0009248594351675531,233177.43694345752,0.712636472390887
2019-10-14 00:00:00 UTC,0.003978783340059054,1003190.3937705545,0.0
2019-10-15 00:00:00 UTC,0.0013896982722036617,350407.5258302569,3.0360932097752036
2019-10-16 00:00:00 UTC,0.0011441970977641694,288520.1539379658,0.4276683549574054
2019-10-17 00:00:00 UTC,0.0007179425857731528,180545.0096115707,2.4904179853954562
2019-10-18 00:00:00 UTC,0.0012898921889526545,325291.0153541659,6.449460944763272
2019-10-19 00:00:00 UTC,0.0011166708127650026,281623.7560207246,7.178438557659386
2019-10-20 00:00:00 UTC,0.0011121640932891608,280500.0112278653,19.908372792214525
2019-10-21 00:00:00 UTC,0.0011070557491488372,279223.6800480539,12.555908276135396
2019-10-22 00:00:00 UTC,0.001311122354544381,860907.1188639103,1.3922706990575933
2019-10-23 00:00:00 UTC,0.0024057912819326417,612043.4795663379,149.4799455659346
2019-10-24 00:00:00 UTC,0.001496066044385817,377402.3652263063,101.4650110058172
2019-10-25 00:00:00 UTC,0.001486514665898586,375014.43150808744,54.0618718376621
2019-10-26 00:00:00 UTC,0.0018160432262432427,458731.65795110783,349.20861105771615
2019-10-27 00:00:00 UTC,0.001829710006566754,464510.1017434086,3.607330158214518
2019-10-28 00:00:00 UTC,0.001578827681461291,398354.0254065434,0.8495450293729934
2019-10-29 00:00:00 UTC,0.0023369195576118476,589673.3514548606,0.6506196495618507
2019-10-30 00:00:00 UTC,0.0017859972213835548,450679.79892974766,55.14919843487963
2019-10-31 00:00:00 UTC,0.002016949463083816,508984.32420514396,0.0
2019-11-01 00:00:00 UTC,0.003965951005743949,1000849.0788155427,62.603991714391725
2019-11-02 00:00:00 UTC,0.003981466520149264,1004865.8070612265,0.0
2019-11-03 00:00:00 UTC,0.003993879215480524,554033.7408537694,63.16155653055901
2019-11-04 00:00:00 UTC,0.0025771640394353923,650490.0647761895,68.99354508036608
2019-11-05 00:00:00 UTC,0.00262353501826026,662227.2262070137,20.438586070209112
2019-11-06 00:00:00 UTC,0.004397539313247474,1025209.0543449097,89.93769478323568
2019-11-07 00:00:00 UTC,0.0022436526237728472,566396.7582304134,26.71825299941152
2019-11-08 00:00:00 UTC,0.0022136349283338,743465.3936939825,1.1068174641669
2019-11-09 00:00:00 UTC,0.0014112998168909312,1010144.4388593743,0.007056499084454656
2019-11-10 00:00:00 UTC,0.0014065045649037248,355116.31838202727,0.014065045649037248
2019-11-11 00:00:00 UTC,1.9004212802265026e-05,4798.420666554843,9.502106401132513e-05
2019-11-12 00:00:00 UTC,0.0012198338755227633,4681.299137336212,99.80828892212098
2019-11-13 00:00:00 UTC,0.0023682237901906304,353507.0489399712,9.963468333300547
2019-11-14 00:00:00 UTC,0.0018844472103001267,474425.52685716073,0.839253429898138
2019-11-15 00:00:00 UTC,0.0019058158476669752,481305.7185474223,0.4332264374415462
2019-11-16 00:00:00 UTC,0.001271682396317022,321172.3475414633,0.11674044398190261
2019-11-17 00:00:00 UTC,0.003984062093766909,1006714.3573780122,63.08097364516262
2019-11-18 00:00:00 UTC,0.004007851035215831,1012319.2911373916,63.435060122811606
2019-11-19 00:00:00 UTC,0.002235151935687205,564591.5200602652,0.0
2019-11-20 00:00:00 UTC,0.0024622380794269705,621984.9981162333,1.9357845820002633
2019-11-21 00:00:00 UTC,0.005746798256374174,286292.2609364537,611.644620029301
2019-11-22 00:00:00 UTC,0.002592581373029226,654982.7615702208,13.283703464255902
2019-11-23 00:00:00 UTC,0.0029427812400785285,926926.3874603276,29.42781240078528
2019-11-24 00:00:00 UTC,0.0010980934105439205,277146.41586452664,62.60457472815773
2019-11-25 00:00:00 UTC,0.002508205817286038,633763.2451891442,0.0
2019-11-26 00:00:00 UTC,0.00026090541073055387,65927.33313851428,11.159086543568018
2019-11-27 00:00:00 UTC,0.0039672311530853455,998167.8390085762,5.66747307583054
2019-11-28 00:00:00 UTC,0.001618029064453281,408894.7853707362,0.040450726611332026
2019-11-29 00:00:00 UTC,0.0011660710156307917,301434.4324056935,161.3391318734164
2019-11-30 00:00:00 UTC,0.0012357011084214687,312312.9167678013,12.42259936446786
2019-12-01 00:00:00 UTC,0.0012099332391440304,305812.16159302834,20.341397616489438
2019-12-02 00:00:00 UTC,0.0011072226577313834,279869.5849834531,1.7680109254201577
2019-12-03 00:00:00 UTC,0.001098088157608053,651563.4527728934,2.288182100223093
2019-12-04 00:00:00 UTC,0.0009504698116315827,239213.15003253927,34.78913050704173
2019-12-05 00:00:00 UTC,0.0008371847689532121,264585.1578714065,26.719744712274665
2019-12-06 00:00:00 UTC,0.0036769621342035903,259820.4453813259,56.11245467783531
2019-12-07 00:00:00 UTC,0.0036719604361528306,222627.01898353425,56.02515958236209
2019-12-08 00:00:00 UTC,0.001052227375010493,266045.9452325865,0.0
2019-12-09 00:00:00 UTC,0.0010542292787234166,264895.0979412669,1.0542292787234167
2019-12-10 00:00:00 UTC,0.0036853908051846275,931926.4170276013,0.0
2019-12-11 00:00:00 UTC,0.0009706646866914097,236149.08754786305,8.533125593218772
2019-12-12 00:00:00 UTC,0.0006847352502680475,173167.061823812,0.0
2019-12-13 00:00:00 UTC,0.0004325222548124502,109388.50327055503,17.172071613572736
2019-12-14 00:00:00 UTC,0.0005062151881379089,257231.50904554845,88.15063880870828
2019-12-15 00:00:00 UTC,0.0004958036214356491,125406.01225873396,0.0
2019-12-16 00:00:00 UTC,0.0006372370064333844,161184.43649004295,52.5401592891355
2019-12-17 00:00:00 UTC,0.0005675164077421824,143557.53144309638,2.8786360569736256
2019-12-18 00:00:00 UTC,0.0007893570251731324,199685.44807410636,131.36444404652934
2019-12-19 00:00:00 UTC,0.0012349520652951609,311923.50183995167,7.603793472573969
2019-12-20 00:00:00 UTC,0.0007142490533656921,180627.55996633525,318.7296740285865
2019-12-21 00:00:00 UTC,0.001131581472194803,286240.7472373623,47.270962889972
2019-12-22 00:00:00 UTC,0.0011898583583288048,300977.7444667337,25.337495259084125
2019-12-23 00:00:00 UTC,0.0012136817656398264,306884.74218770687,27.82249652424174
2019-12-24 00:00:00 UTC,0.0011035933482965667,279365.61846220976,61.24205265951552
2019-12-25 00:00:00 UTC,0.0006657568662183957,898078.1490463056,141.66788087709855
2019-12-26 00:00:00 UTC,0.0006657568662183957,168479.1447471473,0.0
2019-12-27 00:00:00 UTC,0.0007781939099567943,196945.9832358871,0.349515702252494
2019-12-28 00:00:00 UTC,0.0007712669804257316,195202.10005235564,0.3674467374745336
2019-12-29 00:00:00 UTC,0.004034447810227384,203745.37041733327,4.115136766431932
2019-12-30 00:00:00 UTC,0.004034447810227384,1021187.6387870279,0.0
2019-12-31 00:00:00 UTC,0.0004803683326073577,907625.5550037333,127.19874021987438
2020-01-01 00:00:00 UTC,0.0009341716701951608,236479.29510550154,36.31885772221993
2020-01-02 00:00:00 UTC,0.0005051693234019684,127886.70484208775,19.639972955221726
2020-01-03 00:00:00 UTC,0.0004624103052981185,643721.4915289168,0.3094089512767235
2020-01-04 00:00:00 UTC,0.0008562060325584677,213721.27805257845,53.347124613820874
2020-01-05 00:00:00 UTC,0.0007257240007137707,183748.12373350855,6.732297421067811
2020-01-06 00:00:00 UTC,0.000699855768737312,185920.39221444124,2.9156331930086665
2020-01-07 00:00:00 UTC,0.0007563906486756734,225098.4731002515,82.83822405060718
2020-01-08 00:00:00 UTC,0.0008305546884411423,211590.31144234695,149.48527463553518
2020-01-09 00:00:00 UTC,0.000690157214149725,171336.45779502357,120.49592018897366
2020-01-10 00:00:00 UTC,0.000775178296620549,196326.89072722237,36.03311499983136
2020-01-11 00:00:00 UTC,0.0009452918656656113,916482.8820932511,183.4660560434799
2020-01-12 00:00:00 UTC,0.0006041396348352848,921995.0874529723,56.74968435804258
2020-01-13 00:00:00 UTC,0.00061084652494053,154708.34883491002,36.99246825581868
2020-01-14 00:00:00 UTC,0.0006000942811048339,922540.6740714561,132.6812131700354
2020-01-15 00:00:00 UTC,0.000884082401437513,223607.70756518145,3.5701065927546534
2020-01-16 00:00:00 UTC,0.0009260189335996305,234233.32986134387,20.772158633012186
2020-01-17 00:00:00 UTC,0.00067965583114104,171973.2793641073,140.68035819926195
2020-01-18 00:00:00 UTC,0.0013097450139295539,331848.4405989559,16.196700025724496
2020-01-19 00:00:00 UTC,0.0008922626950661741,226108.1939797998,12.341350864060889
2020-01-20 00:00:00 UTC,0.00104305100732727,264275.2928948219,11.259601899597458
2020-01-21 00:00:00 UTC,0.000909183699342848,230396.25668598554,402.95839438347275
2020-01-22 00:00:00 UTC,0.0001482953387243843,37560.44429946393,0.4448860161731529
2020-01-23 00:00:00 UTC,0.0012124548727512213,307279.58685410063,107.47198260717641
2020-01-24 00:00:00 UTC,0.0015125592873378743,381767.8684390847,113.140158452492
2020-01-25 00:00:00 UTC,0.0009283522794998694,235127.18224235615,166.04433043320475
2020-01-26 00:00:00 UTC,0.0009185742534522366,233219.81525906982,6.888321454432671
2020-01-27 00:00:00 UTC,0.0010519550763697847,266272.3065516535,17.702397317110208
2020-01-28 00:00:00 UTC,0.000888317618915415,225082.1697440974,19.54476425137696
2020-01-29 00:00:00 UTC,0.001683071431303698,426273.18318503007,104.53921315961882
2020-01-30 00:00:00 UTC,0.0016668280145943253,422563.9863781141,24.50013992259081
2020-01-31 00:00:00 UTC,0.0015370352299546523,389803.51960871264,56.26350075136584
2020-02-01 00:00:00 UTC,0.002144344283882706,546779.5031531296,74.90034036545758
2020-02-02 00:00:00 UTC,0.0024607960144421683,624121.4110401745,97.68999330542117
2020-02-03 00:00:00 UTC,0.0036812694278171455,934050.3157831628,40.6885566240692
2020-02-04 00:00:00 UTC,0.004243710859710342,1076035.5724135353,229.48595458535158
2020-02-05 00:00:00 UTC,0.002848801225800246,724687.3219856586,13.331901847183007
2020-02-06 00:00:00 UTC,0.0033845693316378474,861895.6343755792,0.6566064503377425
2020-02-07 00:00:00 UTC,0.005343408545975234,1361936.0597798205,296.0932762979149
2020-02-08 00:00:00 UTC,0.002941087886739429,748874.6952046854,41.17523041435201
2020-02-09 00:00:00 UTC,0.005213332442313391,1328783.1504484243,76.84699534079357
2020-02-10 00:00:00 UTC,0.004940905994214944,1259107.2404741056,38.0880606843081
2020-02-11 00:00:00 UTC,0.005403762007178079,1378195.570674492,1.367151787816054
2020-02-12 00:00:00 UTC,0.006829320271752868,1740928.6756860248,734.2991462896309
2020-02-13 00:00:00 UTC,0.007328798211052859,1865592.0706091044,338.78534349944874
2020-02-14 00:00:00 UTC,0.01883080088287363,4800989.128519184,348.80733555139034
2020-02-15 00:00:00 UTC,0.0034450507206806617,877308.012730004,1115.2931518524947
2020-02-16 00:00:00 UTC,0.005863937361153832,1494860.1863024612,63.29269458750612
2020-02-17 00:00:00 UTC,0.007322800150578035,1866608.731680736,42.43751742358566
2020-02-18 00:00:00 UTC,0.0030091125317675037,763813.2912940913,21.71965504207603
2020-02-19 00:00:00 UTC,0.0032987165335650825,842595.4258592784,4594.462664441064
2020-02-20 00:00:00 UTC,0.0032004176462861597,814830.2810219271,208.4182764499883
2020-02-21 00:00:00 UTC,0.004019594317694882,1025289.0403656589,15.679997910586087
2020-02-22 00:00:00 UTC,0.004259345649695462,1088175.6838229445,359.93572661364
2020-02-23 00:00:00 UTC,0.0032984064451543477,841049.303890012,150.05914290010585
2020-02-24 00:00:00 UTC,0.0033740908082260514,862250.215853992,113.87376672463752
2020-02-25 00:00:00 UTC,0.005532283882050414,1411523.755961809,0.00789456909968594
2020-02-26 00:00:00 UTC,0.008721603259441891,2228908.644082682,3.54459823812901
2020-02-27 00:00:00 UTC,0.000993954631425896,253916.67234088076,59.52845625366404
2020-02-28 00:00:00 UTC,0.004000829883889378,1022034.2950465486,0.21604481373002643
2020-02-29 00:00:00 UTC,0.0017525934340252762,447441.405541444,0.022076890047894728
2020-03-01 00:00:00 UTC,0.0015243591805317663,390219.16092503804,0.005666347945872682
2020-03-02 00:00:00 UTC,0.0010538345669317717,268789.03488834284,22.71221635740519
2020-03-03 00:00:00 UTC,0.0012669657624152261,323633.71607826755,4.6806215420772475
2020-03-04 00:00:00 UTC,0.003306047642610469,843206.2102409527,850.9530680145511
2020-03-05 00:00:00 UTC,0.0036583371413678794,934557.7023913212,1385.480637175831
2020-03-06 00:00:00 UTC,0.004169214904471737,1064048.4752964755,1489.8147379807872
2020-03-07 00:00:00 UTC,0.003380074255228281,862902.7447245175,1254.359893952655
2020-03-08 00:00:00 UTC,0.0038532953261657316,960827.4791418028,3990.9355999533427
2020-03-09 00:00:00 UTC,0.0031373831842018652,801907.2511381855,3195.380849745021
2020-03-10 00:00:00 UTC,0.0019004156672565238,484859.9178318704,1937.887415381212
2020-03-11 00:00:00 UTC,0.0020523602478724153,527353.7850090022,594.7949012190886
2020-03-12 00:00:00 UTC,0.0017454878439905896,526722.1083475786,1577.9070470647412
2020-03-13 00:00:00 UTC,0.0011021767954989,295133.8064457985,1247.0171547257967
2020-03-14 00:00:00 UTC,0.0014430216087209624,365666.00188409013,1430.255196548608
2020-03-15 00:00:00 UTC,0.0008830618672764055,224486.04636452827,897.68625486037
2020-03-16 00:00:00 UTC,0.0010261163880177246,262258.0380314217,143.73427916797078
2020-03-17 00:00:00 UTC,0.0009053885248674336,219232.70739827934,748.7391076833951
2020-03-18 00:00:00 UTC,0.000916197529579621,235846.12463384404,678.7915095174201
2020-03-19 00:00:00 UTC,0.001724082883781296,439874.0665832171,555.8905694982645
2020-03-20 00:00:00 UTC,0.0016068756281005193,412833.38634626335,1470.9002055750254
2020-03-21 00:00:00 UTC,0.0015455167655900025,394995.6283271936,1339.7018434331474
2020-03-22 00:00:00 UTC,0.0010475658515438518,267728.2099224359,905.2058425824484
2020-03-23 00:00:00 UTC,0.0009918249586925987,253519.79319705517,20.8114631082468
2020-03-24 00:00:00 UTC,0.0010082992952353,254654.364269592,21.157144111922303
2020-03-25 00:00:00 UTC,0.001330421303761074,340951.40041915514,16.151278572945003
2020-03-26 00:00:00 UTC,0.0011387339100592379,290529.9063597056,381.6398375528932
2020-03-27 00:00:00 UTC,0.0011479296941510797,293549.398112665,566.2622388277861
2020-03-28 00:00:00 UTC,0.000636489618674234,162747.71071040138,466.0287879386127
2020-03-29 00:00:00 UTC,0.000562686046355313,143469.96540994407,512.0915678112286
2020-03-30 00:00:00 UTC,0.0007100641259565828,272792.94134437386,711.8343158225925
2020-03-31 00:00:00 UTC,0.0007704470623899804,131522.4727748511,767.4192054347877
2020-04-01 00:00:00 UTC,0.0007713419768135712,197025.0398824117,777.1787215521194
2020-04-02 00:00:00 UTC,0.0007968404144502348,203256.63837500312,703.5272145564545
2020-04-03 00:00:00 UTC,0.000881620889167876,225518.58067965918,599.9447783205179
2020-04-04 00:00:00 UTC,0.0016820374264014924,430071.6832805231,1563.3579117068823
2020-04-05 00:00:00 UTC,0.0018489969211893768,472285.07479852997,1523.8785475520426
2020-04-06 00:00:00 UTC,0.0014931778247432254,382030.732473155,1317.8309607429198
2020-04-07 00:00:00 UTC,0.0018232412361141063,466510.1757780938,1355.0993779699181
2020-04-08 00:00:00 UTC,0.0017208305659160061,439571.2993044777,1634.491620547188
2020-04-09 00:00:00 UTC,0.0017647333423462608,452273.4229697116,1414.1355339556715
2020-04-10 00:00:00 UTC,0.0016773454318620377,429283.2085912955,347.3698522114687
2020-04-11 00:00:00 UTC,0.0015087931936350921,386088.2209513051,27.159786278625294
2020-04-12 00:00:00 UTC,0.001514133687027192,387580.3484628769,0.8600279342314451
2020-04-13 00:00:00 UTC,0.0016615029481987487,429429.9868468342,571.2080985612479
2020-04-14 00:00:00 UTC,0.001643011305472788,420923.3194242332,1230.4232354763778
2020-04-15 00:00:00 UTC,0.001715100426086075,421896.42904602026,1443.9756356299622
2020-04-16 00:00:00 UTC,0.0015916768885470575,407038.53354167286,995.7021278146058
2020-04-17 00:00:00 UTC,0.00177190061912721,454506.29791734915,1039.2143974162514
2020-04-18 00:00:00 UTC,0.0017644537625342825,454648.004422131,1075.8545082601283
2020-04-19 00:00:00 UTC,0.0018107870705379525,463508.0508281492,986.3049339418236
2020-04-20 00:00:00 UTC,0.0012826639549661093,328581.2184501034,949.8995850084807
2020-04-21 00:00:00 UTC,0.001369335159169212,351493.2047252232,1185.3156844690982
2020-04-22 00:00:00 UTC,0.0008898939543858637,228028.11785062362,781.8973139755497
2020-04-23 00:00:00 UTC,0.0008530702359941664,218592.98684517376,585.8988749236254
2020-04-24 00:00:00 UTC,0.0008198097375524551,210093.11865300016,580.6589399623407
2020-04-25 00:00:00 UTC,0.0008244327855569553,249582.68686666177,680.0185433765146
2020-04-26 00:00:00 UTC,0.0009045472504780391,231702.80377664135,735.658328794034
2020-04-27 00:00:00 UTC,0.0009988077411497028,255554.18029104045,683.6629238544075
2020-04-28 00:00:00 UTC,0.0006991001482237884,179027.85687508914,768.3984504164714
2020-04-29 00:00:00 UTC,0.0009339592662524702,239248.17581175666,853.2647449982926
2020-04-30 00:00:00 UTC,0.0012295628025125102,313724.18511360587,960.069223533411
2020-05-01 00:00:00 UTC,0.000862549729502911,221784.65944172436,716.5105722510436
2020-05-02 00:00:00 UTC,0.0016791153910392864,340685.93601410073,1477.0808689586574
2020-05-03 00:00:00 UTC,0.0017042945868262572,482432.46343561326,1688.0202778166533
2020-05-04 00:00:00 UTC,0.0013340014231441484,341576.19975491596,1204.4125228956566
2020-05-05 00:00:00 UTC,0.0018646199298466993,476249.60900683847,1627.2631358768635
2020-05-06 00:00:00 UTC,0.001529407950589797,390405.4684442053,1258.184274040153
2020-05-07 00:00:00 UTC,0.001469144322711048,380555.661909379,1375.9800046306495
2020-05-08 00:00:00 UTC,0.0015997097259172624,384888.54532220605,1463.6912070516953
2020-05-09 00:00:00 UTC,0.001576697328778176,402162.7377252766,1347.8034474674619
2020-05-10 00:00:00 UTC,0.001699740526903999,439340.2928736821,1335.0662960783268
2020-05-11 00:00:00 UTC,0.0014909535671422153,381939.72153438604,823.8234116172968
2020-05-12 00:00:00 UTC,0.0014598694725476667,374953.05383838573,1083.4260704870528
2020-05-13 00:00:00 UTC,0.0013317748174945816,340670.8931485318,1125.0167770785476
2020-05-14 00:00:00 UTC,0.0014977809892582543,406997.2664331171,1269.233090326348
2020-05-15 00:00:00 UTC,0.0017501240143749258,376274.66505473753,1376.0997608908174
2020-05-16 00:00:00 UTC,0.0015704684398074608,404910.8646309851,1292.4782508087023
2020-05-17 00:00:00 UTC,0.0016862358393536113,383267.5264579167,1236.3531761215859
2020-05-18 00:00:00 UTC,0.0015585835121684432,398537.3184679658,1224.3421608168962
2020-05-19 00:00:00 UTC,0.0017366932203140735,446099.87278906803,1656.2218032576006
2020-05-20 00:00:00 UTC,0.0016578347574466054,425555.51008994115,1447.8235660427843
2020-05-21 00:00:00 UTC,0.001430637327083343,390819.6709082329,1186.0899049410248
2020-05-22 00:00:00 UTC,0.00135186132765231,347892.48358277825,954.5952467404363
2020-05-23 00:00:00 UTC,0.001372811544106989,352434.86047686404,997.4546660941678
2020-05-24 00:00:00 UTC,0.0013735292286699,353018.83060352755,788.5486242963043
2020-05-25 00:00:00 UTC,0.001314303090874983,336727.10722978914,566.8733804283798
2020-05-26 00:00:00 UTC,0.0012728923270318648,326640.0472054489,613.7941475310107
2020-05-27 00:00:00 UTC,0.00106747535238605,295683.71646170854,819.0957923458734
2020-05-28 00:00:00 UTC,0.0011214854973035139,287374.3560552126,897.4027541109493
2020-05-29 00:00:00 UTC,0.0012399999794792103,319294.5977406314,874.4467455287596
2020-05-30 00:00:00 UTC,0.0013123889627352518,339055.5574627082,366.34287983584363
2020-05-31 00:00:00 UTC,0.001184176436070074,304489.5163856739,70.59583855360425
2020-06-01 00:00:00 UTC,0.0013355326068336883,342994.9899749231,40.23692637868536
2020-06-02 00:00:00 UTC,0.001420155395561504,365296.92811694596,448.53193904637646
2020-06-03 00:00:00 UTC,0.001143290028832254,293139.56899850816,712.3359987841665
2020-06-04 00:00:00 UTC,0.0012528173941398662,322369.93249733385,929.4602134427901
2020-06-05 00:00:00 UTC,0.0013685204847106885,351029.9237399653,1033.3178142266217
2020-06-06 00:00:00 UTC,0.001343224833733297,321714.20239062567,882.2099224235236
